 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5
136	WASP-12b_00175_out.fits	136	0	56319.700683	2456319.700683	2456319.700105	2456319.697241	NaN	-1	-71.28636	-20.01	100	0	0	25	40	60	0.406408	0.720685	0.395798	0.309293	0.065383	0.000827	0.001723	0.001055	0.000914	0.000607	491.273659	418.203327	374.996625	338.447782	107.657632	3099414.281194	3830.603153	2399.730215	2016.98879	2400.230215	2079.51121	6.509098	29.672342	1259627.382353	2037.28334	618.287775	5068	1719.943511	1078.911765	20.110592	20.365573	19.85561	8.388494	0.999299	1875.666658	1901.997976	1876.166658	2194.502024	6.513394	29.660046	1298146.695894	2047.181957	634.113979	5204	1742.131498	1080.486903	20.105934	20.26113	19.950738	23.49666	0.999488	1814.269019	1794.150466	1814.769019	2302.349534	6.513897	29.64852	878881.869308	1946.180131	451.59328	3858	1527.029562	1079.077539	20.116904	20.276027	19.957781	15.934947	0.999653	2430.797731	2347.004449	2431.297731	1749.495551	6.508843	29.707612	732172.399521	1903.375406	384.670516	3440	1450.000508	1077.961687	19.832348	20.005695	19.659	25.994373	0.999194	3002.894838	2155.405318	3003.394838	1941.094682	6.504153	29.687051	190213.31647	1752.743996	108.52316	1755	1174.370861	1077.471566	19.655879	19.568235	19.743523	56.906484	0.999512
137	WASP-12b_00176_out.fits	137	0	56319.702063	2456319.702063	2456319.701484	2456319.69862	NaN	-1	-70.788501	-20.01	100	0	0	25	40	60	0.406956	0.723957	0.395785	0.310012	0.063667	0.000832	0.001742	0.001062	0.00092	0.000611	489.238008	415.605877	372.602853	336.833374	104.145566	3087558.094369	3840.750034	2400.598783	2015.911009	2401.098783	2080.588991	6.509098	29.672342	1256499.416107	2037.900284	616.565701	4698	1730.18409	1089.439869	20.879874	20.797323	20.962426	60.041857	0.999751	1876.54942	1900.994958	1877.04942	2195.505042	6.513394	29.660053	1296586.168361	2050.787795	632.238095	4764	1754.151763	1091.614119	20.85704	20.760251	20.953829	56.227369	0.99941	1815.075409	1793.096144	1815.575409	2303.403856	6.513898	29.648521	875498.960647	1951.04122	448.73422	3605	1535.592593	1091.402354	20.836542	20.700342	20.972741	63.060746	0.999508	2431.583318	2345.951152	2432.083318	1750.548848	6.508844	29.707616	730664.448583	1907.1875	383.110968	3297	1461.515059	1088.53678	20.556441	20.494327	20.618556	53.124366	0.999534	3003.830994	2154.29443	3004.330994	1942.20557	6.504153	29.687049	184808.516779	1761.165593	104.935344	1709	1182.648828	1088.454884	19.950605	19.853669	20.047542	55.576158	0.999275
138	WASP-12b_00177_out.fits	138	0	56319.703442	2456319.703442	2456319.702863	2456319.699999	NaN	-1	-70.290661	-20	100	0	0	25	40	60	0.407086	0.720823	0.394745	0.309154	0.066037	0.000839	0.001747	0.001066	0.000927	0.000617	485.004405	412.692126	370.409083	333.341305	107.070079	3081323.610386	3859.09693	2400.131732	2015.755723	2400.631732	2080.744277	6.509098	29.672331	1254362.705572	2054.486601	610.54801	4709	1741.341141	1102.663592	20.755411	20.999368	20.511454	355.829185	0.999436	1876.094978	1900.92116	1876.594978	2195.57884	6.513394	29.660051	1290713.148567	2062.450513	625.81533	4763	1760.343988	1105.492061	20.668496	20.927015	20.409977	2.223456	0.999371	1814.696207	1792.977323	1815.196207	2303.522677	6.513897	29.648514	872085.284611	1953.799982	446.35341	3518	1547.597859	1103.109947	20.732993	20.975461	20.490526	351.537445	0.999402	2431.216746	2345.899771	2431.716746	1750.600229	6.508843	29.707615	727647.853306	1922.177626	378.553909	3349	1473.136896	1102.832645	20.423491	20.670832	20.176151	359.222068	0.999413	3003.403704	2154.175752	3003.903704	1942.324248	6.504152	29.68704	190877.323902	1768.283293	107.944991	1790	1197.886792	1100.550064	20.345868	20.410913	20.280823	332.355874	0.999874
139	WASP-12b_00178_out.fits	139	0	56319.704821	2456319.704821	2456319.704242	2456319.701378	NaN	-1	-69.792822	-19.98	100	0	0	25	40	60	0.406378	0.72197	0.39572	0.309645	0.064704	0.000847	0.001768	0.001081	0.000938	0.000624	479.860639	408.27532	366.21259	330.051318	103.729994	3062159.962752	3878.560359	2400.876431	2017.083445	2401.376431	2079.416555	6.509098	29.672339	1244395.852702	2059.277742	604.287526	4511	1748.27185	1115.956884	21.428351	21.352078	21.504625	308.449001	0.999014	1876.855774	1902.123597	1877.355774	2194.376403	6.513394	29.660045	1283871.255784	2068.012262	620.823812	4552	1770.404677	1117.699412	21.430803	21.316905	21.5447	304.691266	0.999089	1815.405292	1794.277235	1815.905292	2302.222765	6.513897	29.648517	868195.56548	1967.45855	441.277691	3407	1557.870672	1115.815904	21.39248	21.317419	21.467542	308.981551	0.998868	2431.9449	2347.151466	2432.4449	1749.348534	6.508843	29.70762	723998.762451	1930.503839	375.030988	3158	1482.521298	1115.381966	21.223413	21.19601	21.250817	311.90788	0.999425	3004.081962	2155.499416	3004.581962	1941.000584	6.504153	29.68705	186094.379037	1780.117277	104.540516	1667	1208.612986	1113.47271	20.934935	20.83989	21.02998	308.22812	0.998497
140	WASP-12b_00179_out.fits	140	0	56319.7062	2456319.7062	2456319.705621	2456319.702757	NaN	-1	-69.294987	-19.95	100	0	0	25	40	60	0.405675	0.723032	0.39576	0.309552	0.064337	0.00085	0.001779	0.001085	0.000941	0.000629	477.486019	406.388366	364.711934	328.937507	102.331302	3061413.974149	3895.790375	2400.050697	2016.313051	2400.550697	2080.186949	6.509098	29.672335	1241940.617139	2065.779969	601.19695	4443	1766.11366	1133.116403	21.043584	20.849118	21.23805	300.400495	0.998565	1875.958549	1901.447258	1876.458549	2195.052742	6.513394	29.66005	1284653.956177	2076.946351	618.530159	4462	1790.957143	1135.521451	21.092839	20.858653	21.327025	295.657152	0.998738	1814.553796	1793.520749	1815.053796	2302.979251	6.513898	29.648514	868046.527773	1974.397971	439.651246	3420	1577.82958	1133.588778	21.039589	20.832067	21.247112	297.967253	0.99876	2431.089327	2346.394707	2431.589327	1750.105293	6.508844	29.707616	723657.901437	1935.050544	373.973643	3129	1500.54207	1131.517133	20.770802	20.557382	20.984222	298.569813	0.998566	3003.130771	2154.563106	3003.630771	1941.936894	6.504154	29.68703	185055.588762	1794.661122	103.114502	1691	1225.175662	1130.951839	20.380132	20.21673	20.543534	296.471835	0.999292
141	WASP-12b_00180_out.fits	141	0	56319.707579	2456319.707579	2456319.707	2456319.704136	NaN	-1	-68.797122	-19.94	100	0	0	25	40	60	0.405906	0.719655	0.394766	0.311941	0.064631	0.000856	0.001783	0.001089	0.000952	0.000633	474.216585	403.664888	362.52348	327.579792	102.033301	3059042.010156	3918.678858	2400.844889	2015.737999	2401.344889	2080.762001	6.509098	29.672328	1241684.423556	2079.882359	596.99743	4455	1779.939348	1147.072669	21.075402	21.191024	20.959779	33.96063	0.999148	1876.761378	1900.890488	1877.261378	2195.609512	6.513394	29.660045	1280171.955784	2089.415027	612.693955	4425	1802.546103	1150.395336	21.023034	21.118087	20.927981	37.787744	0.998682	1815.371316	1792.94421	1815.871316	2303.55579	6.513897	29.648507	865812.710502	1980.423114	437.185723	3364	1589.911224	1148.170046	20.975225	21.100473	20.849977	34.09604	0.998967	2431.862812	2345.793367	2432.362812	1750.706633	6.508843	29.707606	727349.60426	1950.942762	372.819551	3067	1516.125191	1145.97272	20.990804	21.047753	20.933855	38.987216	0.999322	3003.93598	2154.014709	3004.43598	1942.485291	6.504154	29.687023	185707.73961	1806.138275	102.820333	1692	1238.188545	1144.063994	20.408817	20.336531	20.481103	48.70389	0.996981
142	WASP-12b_00181_out.fits	142	0	56319.708958	2456319.708958	2456319.70838	2456319.705515	NaN	-1	-68.299278	-19.94	100	0	0	25	40	60	0.405554	0.719498	0.395721	0.309797	0.06555	0.000865	0.001802	0.001106	0.000959	0.000642	468.697668	399.234776	357.659572	323.108148	102.161277	3025708.407222	3921.193467	2397.561008	2016.898311	2398.061008	2079.601689	6.509098	29.672341	1227086.865521	2079.764995	590.01227	4348	1781.013761	1155.587225	21.798689	21.784664	21.812714	312.967735	0.99967	1873.476526	1901.962086	1873.976526	2194.537914	6.513394	29.66005	1266062.265706	2085.099905	607.195014	4461	1803.319877	1156.379527	21.801372	21.750593	21.852151	305.968527	0.999774	1812.047936	1794.100296	1812.547936	2302.399704	6.513898	29.648522	857862.368186	1991.571839	430.746384	3326	1591.048756	1155.364465	21.817769	21.799328	21.836211	310.178675	0.999898	2428.593895	2346.941957	2429.093895	1749.558043	6.508844	29.707618	715648.942815	1947.872896	367.400226	3060	1520.613265	1155.486254	21.608269	21.611121	21.605418	315.550783	0.999812	3000.762926	2155.408851	3001.262926	1941.091149	6.504153	29.687059	186134.830515	1807.636408	102.971388	1716	1249.039246	1154.169301	21.232263	21.693541	20.770985	353.38544	0.99801
143	WASP-12b_00182_out.fits	143	0	56319.710337	2456319.710337	2456319.709759	2456319.706894	NaN	-1	-67.801439	-19.94	100	0	0	25	40	60	0.40606	0.719231	0.396346	0.310484	0.064835	0.000869	0.00181	0.00111	0.000966	0.000651	467.306041	397.423651	356.993984	321.382197	99.572401	3045442.859805	3968.43889	2401.506581	2016.845962	2402.006581	2079.654038	6.509098	29.672334	1236633.459948	2099.101786	589.125057	4547	1818.391327	1187.455888	21.072321	21.600999	20.543643	353.134204	0.997335	1877.431785	1901.934905	1877.931785	2194.565095	6.513395	29.660047	1274044.667529	2100.76918	606.465803	4656	1825.681633	1175.658843	21.056533	21.58254	20.530525	355.747723	0.997451	1816.001695	1794.052193	1816.501695	2302.447807	6.513898	29.648517	864433.572271	2005.248547	431.0855	3472	1612.177485	1173.823746	21.124361	21.595086	20.653636	357.661079	0.998002	2432.536471	2346.984172	2433.036471	1749.515828	6.508844	29.70762	721535.243921	1974.359217	365.452871	3267	1559.250894	1190.556339	20.894458	21.363871	20.425046	358.214793	0.997975	3004.711583	2155.290526	3005.211583	1941.209474	6.504153	29.687045	185429.376084	1848.285699	100.325061	1824	1297.59421	1203.419819	20.582626	20.733522	20.431729	323.851869	0.997675
144	WASP-12b_00183_out.fits	144	0	56319.711717	2456319.711717	2456319.711138	2456319.708273	NaN	-1	-67.303595	-19.96	100	0	0	25	40	60	0.405945	0.719986	0.396363	0.310804	0.064324	0.000887	0.001849	0.00113	0.000987	0.000665	457.749435	389.404266	350.739091	314.776613	96.723166	3010332.068088	4002.555657	2399.449235	2017.168857	2399.949235	2079.331143	6.509098	29.67234	1222027.840438	2118.247198	576.905208	4372	1837.384811	1214.536779	21.864485	22.212649	21.51632	352.578289	0.998915	1875.405821	1902.269617	1875.905821	2194.230383	6.513394	29.660053	1260124.582766	2121.288363	594.037381	4478	1843.494148	1202.209373	21.873002	22.164139	21.581866	357.464247	0.999286	1813.978475	1794.409594	1814.478475	2302.090406	6.513897	29.648524	854494.689782	2013.87605	424.303517	3422	1637.495914	1201.083917	21.854791	22.222234	21.487348	357.974081	0.998864	2430.470826	2347.189941	2430.970826	1749.310059	6.508844	29.707615	713777.899103	1994.654164	357.845441	3214	1581.382263	1217.581091	21.711826	22.061463	21.362188	356.935158	0.998951	3002.581945	2155.604939	3003.081945	1940.895061	6.504154	29.687052	181934.896437	1867.149028	97.439944	1810	1327.233945	1234.50464	21.154734	21.667233	20.642235	358.696891	0.99765
145	WASP-12b_00184_out.fits	145	0	56319.713096	2456319.713096	2456319.712517	2456319.709652	NaN	-1	-66.805738	-19.96	100	0	0	25	40	60	0.405642	0.719181	0.395619	0.310046	0.065567	0.000897	0.001871	0.001146	0.001	0.000674	452.158656	384.382752	345.099832	309.998006	97.212605	2997414.160774	4039.748607	2400.230775	2016.604246	2400.730775	2079.895754	6.509098	29.672339	1215875.892896	2132.057379	570.282913	4263	1868.818645	1249.421858	22.374422	22.924385	21.824459	6.043853	0.997476	1876.177648	1901.641939	1876.677648	2194.858061	6.513394	29.660045	1253901.168615	2134.981208	587.312508	4271	1877.648497	1238.880709	22.353604	22.823788	21.88342	10.455706	0.997974	1814.769246	1793.795194	1815.269246	2302.704806	6.513897	29.648518	849683.331868	2039.309579	416.65245	3265	1669.659207	1237.47033	22.375598	22.831515	21.919681	14.659189	0.997817	2431.254567	2346.687495	2431.754567	1749.812505	6.508844	29.70762	709392.557848	2014.443553	352.153108	3125	1613.097251	1251.89941	22.159301	22.697663	21.620938	13.541861	0.997025	3003.383124	2155.020162	3003.883124	1941.479838	6.504154	29.687049	184437.102443	1882.726126	97.962789	1824	1359.727133	1265.482319	21.94385	22.294769	21.59293	6.735433	0.998919
146	WASP-12b_00185_out.fits	146	0	56319.714475	2456319.714475	2456319.713896	2456319.711031	NaN	-1	-66.30791	-19.98	100	0	0	25	40	60	0.405577	0.72156	0.395354	0.310398	0.064576	0.000893	0.001871	0.001143	0.000995	0.000673	454.030525	385.676328	346.028423	312.018818	96.011867	3039368.688006	4082.047678	2399.792608	2016.551017	2400.292608	2079.948983	6.509098	29.672329	1232698.113683	2151.81941	572.863182	4779	1899.614482	1271.007591	20.794101	21.087734	20.500469	336.754609	0.998318	1875.680522	1901.642934	1876.180522	2194.857066	6.513394	29.660042	1273895.607407	2158.948986	590.053594	4761	1913.202648	1264.57963	20.756205	21.021828	20.490581	338.097303	0.998743	1814.263179	1793.76233	1814.763179	2302.73767	6.513898	29.648512	861162.495798	2062.536087	417.526026	3626	1701.320102	1263.069468	20.734187	21.034156	20.434218	342.553366	0.998756	2430.812601	2346.567987	2431.312601	1749.932013	6.508843	29.707603	719944.757088	2028.549446	354.906191	3397	1640.270642	1273.326322	20.635235	20.924951	20.345519	341.15238	0.998741	3002.970176	2155.10934	3003.470176	1941.39066	6.504153	29.687054	184365.827712	1906.038969	96.727208	1892	1381.479695	1287.892981	20.229075	20.381208	20.076942	323.039043	0.997051
147	WASP-12b_00186_out.fits	147	0	56319.715854	2456319.715854	2456319.715275	2456319.71241	NaN	-1	-65.810045	-20	100	0	0	25	40	60	0.406106	0.721004	0.396841	0.30954	0.064491	0.000908	0.001898	0.001162	0.001009	0.000683	447.105853	379.812487	341.550905	306.630204	94.442404	3011318.602745	4106.5527	2401.058566	2016.141235	2401.558566	2080.358765	6.509098	29.672335	1222914.934078	2167.947951	564.088697	4590	1909.694726	1289.555307	21.616207	22.146238	21.086175	4.67168	0.997533	1876.975139	1901.213285	1877.475139	2195.286715	6.513395	29.660048	1261573.205459	2172.516588	580.696696	4593	1926.724962	1285.355767	21.598398	22.13761	21.059186	7.207092	0.997346	1815.610724	1793.337395	1816.110724	2303.162605	6.513898	29.648519	855512.173993	2072.3213	412.82796	3571	1721.468161	1285.649427	21.53599	22.081466	20.990515	3.983502	0.997387	2432.08008	2346.221136	2432.58008	1750.278864	6.508844	29.707614	711794.730678	2042.705333	348.456882	3233	1655.057419	1293.373104	21.357707	21.854429	20.860984	8.896004	0.997616	3004.101358	2154.525899	3004.601358	1941.974101	6.504155	29.687038	182438.492614	1917.494747	95.144194	1901	1402.975498	1309.84712	20.806008	21.282097	20.32992	12.39605	0.997461
148	WASP-12b_00187_out.fits	148	0	56319.717233	2456319.717233	2456319.716654	2456319.713789	NaN	-1	-65.312188	-20.02	100	0	0	25	40	60	0.405861	0.721005	0.397113	0.310378	0.06378	0.000905	0.001892	0.001158	0.001007	0.000684	448.679406	381.015322	342.912868	308.109079	93.248536	3044873.688394	4140.849565	2399.463407	2015.360057	2399.963407	2081.139943	6.509098	29.672336	1235796.634069	2182.132555	566.32519	4740	1946.059093	1316.514196	20.909264	21.62094	20.197588	356.168424	0.995293	1875.42159	1900.448074	1875.92159	2196.051926	6.513394	29.66005	1275631.619349	2186.418076	583.434446	4744	1962.270546	1311.10586	20.931616	21.491889	20.371343	354.304384	0.997022	1813.999186	1792.538664	1814.499186	2303.961336	6.513898	29.648518	865469.566967	2086.216789	414.851214	3716	1751.616445	1309.599302	20.929203	21.574683	20.283723	356.830005	0.996156	2430.492772	2345.453034	2430.992772	1751.046966	6.508844	29.707615	721213.066901	2058.012998	350.441454	3339	1690.400922	1321.116197	20.748367	21.32317	20.173563	358.994087	0.996931	3002.5728	2153.881892	3003.0728	1942.618108	6.504154	29.687055	182559.435177	1943.834645	93.917163	1875	1435.943992	1342.991123	20.251518	20.98393	19.519106	355.397473	0.994645
149	WASP-12b_00188_out.fits	149	0	56319.718612	2456319.718612	2456319.718034	2456319.715168	NaN	-1	-64.814314	-20.03	100	0	0	25	40	60	0.407381	0.719259	0.394998	0.310097	0.065865	0.000929	0.001936	0.001186	0.001036	0.000704	438.594738	371.478311	333.102015	299.44744	93.518397	2995807.918275	4182.133804	2400.329123	2016.756509	2400.829123	2079.743491	6.509098	29.672335	1220434.168398	2200.046671	554.731036	4437	1972.295316	1350.89299	21.959662	22.365501	21.553823	342.057757	0.99792	1876.263422	1901.851007	1876.763422	2194.648993	6.513394	29.66005	1253308.187454	2199.247671	569.88042	4420	1981.7737	1342.982575	21.967714	22.368394	21.567033	342.26137	0.997995	1814.858335	1793.970831	1815.358335	2302.529169	6.513897	29.64852	848272.62965	2109.64554	402.092491	3480	1773.386491	1342.57256	21.860711	22.270732	21.450689	342.0059	0.997852	2431.295703	2346.831292	2431.795703	1749.668708	6.508844	29.707614	709100.29266	2084.072763	340.247378	3211	1718.91229	1357.310917	21.745427	22.186477	21.304377	344.90495	0.997799	3003.601606	2154.994669	3004.101606	1941.505331	6.504152	29.687023	185126.808511	1964.583734	94.232078	1949	1474.287902	1379.787234	21.557706	21.487576	21.627835	280.389066	0.999952
150	WASP-12b_00189_out.fits	150	0	56319.719992	2456319.719992	2456319.719413	2456319.716547	NaN	-1	-64.316449	-20.01	100	0	0	25	40	60	0.407111	0.718569	0.397608	0.309208	0.065199	0.000932	0.001943	0.001193	0.001037	0.00071	436.936776	369.871203	333.228372	298.154161	91.785542	3010916.349477	4220.86681	2401.948564	2016.283569	2402.448564	2080.216431	6.509098	29.67234	1225775.802132	2217.526782	552.767079	4645	1998.752546	1374.630447	21.254851	21.59805	20.911652	7.373852	0.998885	1877.903826	1901.355207	1878.403826	2195.144793	6.513395	29.660052	1258926.138977	2221.132741	566.794643	4743	2008.696538	1367.695449	21.210358	21.553627	20.867089	6.098178	0.998904	1816.435132	1793.444895	1816.935132	2303.055105	6.513898	29.648519	856580.875906	2122.056141	403.656086	3636	1803.038304	1365.56084	21.312577	21.63991	20.985245	10.378867	0.998921	2432.984206	2346.359665	2433.484206	1750.140335	6.508844	29.707618	711115.86845	2099.15845	338.762359	3459	1744.796939	1381.98272	20.999411	21.388457	20.610366	11.313758	0.99839	3005.081728	2154.707022	3005.581728	1941.792978	6.504154	29.687046	184293.466144	1993.162692	92.462832	1990	1498.797042	1404.817712	20.81755	21.03583	20.599269	336.706072	0.999069
151	WASP-12b_00190_out.fits	151	0	56319.721371	2456319.721371	2456319.720792	2456319.717926	NaN	-1	-63.818625	-20	100	0	0	25	40	60	0.40549	0.717532	0.39631	0.310748	0.065334	0.000939	0.001964	0.001207	0.001054	0.000718	431.793242	365.258828	328.276889	294.866722	90.969097	3005841.289603	4267.901754	2400.691827	2016.624872	2401.191827	2079.875128	6.509098	29.672333	1218840.084566	2230.001626	546.564662	4587	2027.299898	1406.709224	21.208944	21.346002	21.071886	330.010813	0.999333	1876.655447	1901.717349	1877.155447	2194.782651	6.513394	29.660047	1255747.601174	2243.36427	559.760899	4580	2038.747202	1400.014954	21.27632	21.41178	21.140861	336.510565	0.999652	1815.201565	1793.824942	1815.701565	2302.675058	6.513898	29.648516	853137.776818	2149.059359	396.981951	3643	1833.629517	1399.462709	21.227396	21.375373	21.07942	342.383113	0.999709	2431.695488	2346.714861	2432.195488	1749.785139	6.508844	29.707613	712614.709244	2125.55117	335.26114	3333	1775.987805	1413.886835	20.949172	21.07469	20.823654	335.666688	0.999671	3003.840585	2155.021854	3004.340585	1941.478146	6.504154	29.687037	184341.202368	2011.436856	91.646527	1999	1530.134518	1436.560303	20.554354	20.509476	20.599233	296.631404	0.999947
152	WASP-12b_00191_out.fits	152	0	56319.72275	2456319.72275	2456319.722171	2456319.719305	NaN	-1	-63.320784	-20	100	0	0	25	40	60	0.405672	0.719174	0.396781	0.30969	0.065128	0.000964	0.002013	0.001234	0.001076	0.000736	420.877134	357.230868	321.518287	287.77822	88.522949	2971557.679489	4314.375231	2399.11264	2015.899521	2399.61264	2080.600479	6.509098	29.672339	1205478.932255	2267.24442	531.693417	4429	2065.879634	1453.650618	21.785032	21.921941	21.648123	327.919075	0.999168	1875.084565	1900.927515	1875.584565	2195.572485	6.513394	29.660047	1243077.574365	2267.117277	548.307574	4546	2076.76599	1445.762145	21.841456	21.922373	21.760539	323.345613	0.999334	1813.706553	1793.08115	1814.206553	2303.41885	6.513897	29.648521	844125.545337	2168.599881	389.249097	3546	1874.951045	1444.494367	21.814926	21.943078	21.686773	333.718204	0.999626	2430.206556	2345.95648	2430.706556	1750.54352	6.508843	29.707616	702655.894542	2149.30894	326.921775	3372	1817.113879	1459.891767	21.617809	21.762339	21.473278	330.699416	0.999341	3002.26024	2154.374754	3002.76024	1942.125246	6.504154	29.68705	181698.665245	2037.561905	89.17455	2017	1575.109017	1482.547292	21.434452	21.495762	21.373142	38.18462	0.999411
153	WASP-12b_00192_out.fits	153	0	56319.724129	2456319.724129	2456319.72355	2456319.720684	NaN	-1	-62.822968	-20.02	100	0	0	25	40	60	0.407386	0.717817	0.396676	0.310817	0.064966	0.000967	0.002017	0.001239	0.001083	0.00074	421.272637	355.856652	320.202983	287.126118	87.778843	2983824.761927	4350.191221	2401.53294	2016.289649	2402.03294	2080.210351	6.509098	29.672344	1215567.33654	2277.102267	533.822022	4700	2101.343177	1482.418871	21.708398	21.919171	21.497624	343.633603	0.999467	1877.508516	1901.373849	1878.008516	2195.126151	6.513394	29.660057	1246838.649077	2282.541412	546.250176	4824	2112.638776	1476.496608	21.618055	21.771646	21.464464	342.888683	0.999705	1816.081859	1793.477739	1816.581859	2303.022261	6.513897	29.648525	847449.428809	2186.017556	387.668172	3662	1906.139867	1473.546999	21.635948	21.866559	21.405336	345.064925	0.999396	2432.543722	2346.312646	2433.043722	1750.187354	6.508844	29.707618	707515.805349	2167.380003	326.438282	3451	1848.729633	1488.48737	21.40926	21.596119	21.222401	339.188323	0.999455	3004.682342	2154.665274	3005.182342	1941.834726	6.504154	29.687045	182020.878692	2058.6305	88.418431	2090	1605.683299	1513.004644	21.253118	21.182703	21.323534	51.259009	0.999065
