 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_T7,rel_flux_T8,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_T7,rel_flux_err_T8,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_T7,rel_flux_SNR_T8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_T7,Y(IJ)_T7,X(FITS)_T7,Y(FITS)_T7,RA_T7,DEC_T7,Source-Sky_T7,Source_Error_T7,Source_SNR_T7,Peak_T7,Mean_T7,Sky/Pixel_T7,FWHM_T7,Width_T7,X-Width_T7,Y-Width_T7,Angle_T7,Roundness_T7,X(IJ)_T8,Y(IJ)_T8,X(FITS)_T8,Y(FITS)_T8,RA_T8,DEC_T8,Source-Sky_T8,Source_Error_T8,Source_SNR_T8,Peak_T8,Mean_T8,Sky/Pixel_T8,FWHM_T8,Width_T8,X-Width_T8,Y-Width_T8,Angle_T8,Roundness_T8
112,WASP-12b_00151_clean.fits,112.000000,0.000000,56319.667584,2456319.667584,2456319.667005,2456319.672451,2456319.673215,1.012891,80.835858,-20.030000,100.000000,6.509110,29.672297,20.557094,18.000000,32.000000,48.000000,0.137433,0.088803,0.138052,0.745465,0.461210,0.057542,0.828328,0.985441,0.000192,0.000183,0.000211,0.000658,0.000427,0.000165,0.000501,0.000572,713.963171,485.808070,653.097622,1133.600905,1080.551168,349.369389,1651.759211,1722.578598,8719152.866724,3920.051540,2401.677467,2016.603010,2402.177467,2079.896990,6.509097,29.672293,1198302.735960,1017.876020,1589.565343,753.855600,5038.000000,1177.258048,1008.935140,3440.000000,21.112844,18.338372,18.069022,18.607722,278.909346,0.999048,2432.740094,2346.568763,2433.240094,1749.931237,6.508843,29.707563,711136.981980,1427.467665,498.180799,3567.000000,698.647938,1006.641782,20.869693,18.228435,18.020618,18.436253,283.613644,0.999343,2746.091928,2697.130007,2746.591928,1399.369993,6.506274,29.745024,1057681.661575,1541.145984,686.295570,4992.000000,1039.106572,1005.179661,20.210430,17.893342,17.738250,18.048434,295.321333,0.999253,2163.764548,1601.857581,2164.264548,2494.642419,6.511049,29.627983,3723835.826181,2251.090859,1654.236128,13047.000000,3658.437525,1018.027381,21.229925,18.355401,18.107380,18.603423,282.772020,0.999103,2964.974841,990.314052,2965.474841,3106.185948,6.504505,29.562536,2752076.315085,2021.763398,1361.225709,11058.000000,2703.744132,1015.204996,19.946623,17.619311,17.460007,17.778614,60.482239,0.998765,1206.362569,2258.265991,1206.862569,1838.234009,6.518905,29.697958,474422.081903,1341.294860,353.704540,2703.000000,466.090243,1008.360160,20.566326,17.937183,17.601042,18.273325,82.616649,0.998499,1160.749454,3179.853542,1161.249454,916.646458,6.519310,29.796425,7222317.543566,2928.340416,2466.351761,30748.000000,7095.478627,1026.626447,19.230609,17.320820,17.188728,17.452911,61.647345,0.999228,1892.790847,1263.234984,1893.290847,2833.265016,6.513272,29.591810,8592211.098802,3155.545690,2722.892312,30072.000000,8441.314003,1034.939826,21.290299,18.280392,18.071660,18.489123,285.991843,0.999275
113,WASP-12b_00152_clean.fits,113.000000,0.000000,56319.668963,2456319.668963,2456319.668384,2456319.673830,2456319.674594,1.013292,80.695891,-20.020000,100.000000,6.509110,29.672297,21.289558,18.000000,32.000000,48.000000,0.137343,0.089217,0.138643,0.745765,0.459220,0.057576,0.831746,0.986225,0.000194,0.000184,0.000214,0.000663,0.000429,0.000167,0.000507,0.000577,708.878892,484.158076,648.755287,1125.002528,1071.239668,345.185783,1641.156544,1710.224964,8621382.824537,3907.022158,2399.382576,2016.313447,2399.882576,2080.186553,6.509099,29.672298,1184089.471133,1017.876020,1581.831221,748.556139,4776.000000,1163.294397,1006.372853,3387.000000,21.987397,18.793787,18.604033,18.983541,301.152165,0.998113,2430.502581,2346.268689,2431.002581,1750.231311,6.508844,29.707564,706174.408389,1421.967848,496.617704,3318.000000,693.772517,1004.819077,21.871479,18.727859,18.467918,18.987800,299.717351,0.997021,2743.989595,2696.826622,2744.489595,1399.673378,6.506274,29.745026,1049752.842194,1539.611136,681.829858,4597.000000,1031.316999,1003.495109,20.851502,18.316957,18.108810,18.525103,304.216471,0.996178,2161.505125,1601.465850,2162.005125,2495.034150,6.511050,29.627980,3682926.724680,2240.200464,1644.016589,11848.000000,3618.246872,1015.625860,22.059527,18.801901,18.644903,18.958899,305.085891,0.997576,2962.899910,989.790192,2963.399910,3106.709808,6.504505,29.562539,2713168.253796,2012.380709,1348.238055,9812.000000,2665.519377,1014.749711,20.765327,18.115379,17.969500,18.261258,295.131184,0.999365,1204.256975,2258.051513,1204.756975,1838.448487,6.518904,29.697962,469360.595477,1343.224811,349.428176,2606.000000,461.117647,1006.864825,21.291423,18.444299,18.088734,18.799864,293.439751,0.996821,1158.535932,3179.672792,1159.035932,916.827208,6.519310,29.796436,7170802.294341,2920.799342,2455.082138,28036.000000,7044.868093,1025.509080,19.535831,17.690829,17.519595,17.862063,284.205478,0.999516,1890.731106,1262.864964,1891.231106,2833.635036,6.513271,29.591812,8502622.209165,3141.660634,2706.410144,25319.000000,8353.298480,1032.880425,21.953975,18.732895,18.650971,18.814819,309.433436,0.997948
114,WASP-12b_00153_clean.fits,114.000000,0.000000,56319.670342,2456319.670342,2456319.669763,2456319.675209,2456319.675973,1.013746,80.540073,-20.000000,100.000000,6.509110,29.672297,20.404859,18.000000,32.000000,48.000000,0.137297,0.088993,0.138397,0.745573,0.460136,0.057589,0.831974,0.985635,0.000194,0.000185,0.000214,0.000663,0.000429,0.000167,0.000507,0.000577,707.214681,481.914157,645.796954,1123.997828,1071.388379,345.846932,1640.136247,1708.830493,8620092.409764,3910.042724,2400.223512,2015.525410,2400.723512,2080.974590,6.509098,29.672304,1183512.598981,1017.876020,1585.041131,746.676270,4963.000000,1162.727656,1012.394655,3413.000000,21.173199,18.436734,18.575695,18.297773,10.772488,0.999737,2431.303833,2345.541737,2431.803833,1750.958263,6.508843,29.707574,704438.221657,1425.385664,494.208858,3510.000000,692.066821,1008.406736,20.848674,18.312670,18.425276,18.200064,19.119346,0.999755,2744.780950,2696.144724,2745.280950,1400.355276,6.506274,29.745035,1047959.811265,1544.718397,678.414793,4845.000000,1029.555458,1008.027487,19.920636,17.997351,18.111321,17.883380,355.537217,0.999836,2162.245566,1600.697727,2162.745566,2495.802273,6.511051,29.627989,3681833.479067,2241.505383,1642.571776,12968.000000,3617.172826,1020.573931,21.328228,18.500106,18.619161,18.381050,18.426448,0.999741,2963.672381,989.106152,2964.172381,3107.393848,6.504505,29.562540,2716469.736025,2012.187737,1350.008096,10658.000000,2668.762878,1019.468340,20.011752,17.759931,17.890757,17.629104,34.662607,0.998259,1205.002958,2257.337831,1205.502958,1839.162169,6.518904,29.697966,469391.161750,1340.637540,350.125330,2760.000000,461.147677,1010.523007,20.143010,18.089035,18.079489,18.098581,46.787855,0.999714,1159.061231,3179.143910,1159.561231,917.356090,6.519310,29.796433,7171691.992152,2921.890714,2454.469621,28639.000000,7045.742166,1030.994671,18.572035,17.321274,17.499073,17.143474,34.134721,0.996926,1891.602687,1261.979113,1892.102687,2834.520887,6.513271,29.591806,8496267.016881,3141.369401,2704.637988,27943.000000,8347.054899,1038.126575,21.241336,18.421973,18.577574,18.266372,2.561644,0.999712
115,WASP-12b_00154_clean.fits,115.000000,0.000000,56319.671721,2456319.671721,2456319.671142,2456319.676588,2456319.677353,1.014253,80.369190,-20.000000,100.000000,6.509110,29.672297,20.559704,18.000000,32.000000,48.000000,0.137559,0.089018,0.138672,0.744427,0.460066,0.057786,0.831036,0.986738,0.000193,0.000183,0.000212,0.000658,0.000427,0.000165,0.000504,0.000574,712.110757,486.192324,653.333535,1131.437059,1078.015322,349.568269,1649.473461,1719.182130,8678083.525182,3909.084719,2400.965242,2015.988442,2401.465242,2080.511558,6.509099,29.672305,1193751.625525,1017.876020,1587.771043,751.841162,4908.000000,1172.786864,1003.032999,3313.000000,21.086292,18.393808,18.240457,18.547159,294.587821,0.999350,2431.975079,2345.935646,2432.475079,1750.564354,6.508845,29.707569,709360.894647,1422.555819,498.652415,3440.000000,696.903042,1000.933352,20.923572,18.274278,18.077647,18.470908,286.716581,0.999335,2745.454374,2696.481914,2745.954374,1400.018086,6.506275,29.745030,1056849.204684,1538.963120,686.728090,4817.000000,1038.288735,999.352657,20.234367,17.857244,17.776553,17.937934,303.169740,0.999493,2163.047929,1601.108489,2163.547929,2495.391511,6.511051,29.627984,3703336.646760,2244.052767,1650.289468,12395.000000,3638.298353,1012.913006,21.356859,18.451421,18.319686,18.583155,292.511144,0.999592,2964.556414,989.408013,2965.056414,3107.091987,6.504504,29.562539,2734460.579787,2014.675911,1357.270698,10616.000000,2686.437765,1009.952988,20.090845,17.724776,17.647914,17.801637,70.831612,0.999878,1205.842202,2257.630685,1206.342202,1838.869315,6.518904,29.697959,474076.199303,1339.469653,353.928287,2619.000000,465.750435,1002.424409,20.679042,18.007453,17.790592,18.224313,276.261597,0.999391,1160.105624,3179.297359,1160.605624,917.202641,6.519310,29.796431,7211802.552250,2926.201091,2464.561500,27995.000000,7085.148301,1021.481340,19.003976,17.329537,17.199189,17.459885,60.649778,0.999162,1892.315495,1262.509861,1892.815495,2833.990139,6.513271,29.591817,8562998.019158,3151.284263,2717.304218,27553.000000,8412.613966,1027.715364,21.102678,18.269667,18.191130,18.348203,299.071525,0.999735
116,WASP-12b_00155_clean.fits,116.000000,0.000000,56319.673100,2456319.673100,2456319.672521,2456319.677967,2456319.678732,1.014814,80.184033,-20.020000,100.000000,6.509110,29.672297,19.893810,18.000000,32.000000,48.000000,0.137571,0.088605,0.138486,0.745864,0.460445,0.057610,0.829163,0.986140,0.000191,0.000181,0.000211,0.000655,0.000424,0.000164,0.000500,0.000570,718.659225,488.457413,657.605328,1139.100196,1085.190306,351.499502,1658.827547,1729.932867,8757888.801275,3918.074492,2399.143513,2014.830007,2399.643513,2081.669993,6.509098,29.672293,1204834.135689,1017.876020,1587.490028,758.955404,5464.000000,1183.674743,1001.940825,3397.000000,20.539058,17.976663,17.811360,18.141965,53.733772,0.996247,2430.172587,2344.778651,2430.672587,1751.721349,6.508844,29.707555,712832.605158,1423.057929,500.916084,3849.000000,700.313782,1001.410387,20.207883,17.809219,17.563107,18.055331,56.800300,0.995236,2743.629162,2695.325551,2744.129162,1401.174449,6.506274,29.745013,1065313.581251,1541.269213,691.192410,5325.000000,1046.604459,999.077315,19.414493,17.515531,17.393079,17.637983,52.923664,0.997379,2161.234659,1600.000545,2161.734659,2496.499455,6.511050,29.627981,3741524.868941,2251.256548,1661.971787,14235.000000,3675.815911,1010.645051,20.696417,17.969586,17.860407,18.078764,50.915959,0.996488,2962.693937,988.241796,2963.193937,3108.258204,6.504505,29.562538,2761162.902199,2021.272405,1366.051847,11727.000000,2712.671139,1007.959726,19.376442,17.203242,17.119692,17.286792,48.025425,0.991509,1203.687243,2256.718840,1204.187243,1839.781160,6.518906,29.697963,477054.843727,1340.524110,355.871886,2955.000000,468.676769,1003.224713,19.919539,17.542953,17.208232,17.877673,60.708839,0.994645,1157.978337,3178.296721,1158.478337,918.203279,6.519311,29.796409,7261714.877875,2934.170664,2474.878155,32336.000000,7134.184063,1018.710418,18.434148,16.921425,16.748696,17.094153,51.042664,0.990494,1890.517753,1261.366512,1891.017753,2835.133488,6.513271,29.591812,8636504.025450,3161.529192,2731.748942,30931.000000,8484.829054,1027.047395,20.562500,17.801676,17.711016,17.892336,50.142614,0.996746
117,WASP-12b_00156_clean.fits,117.000000,0.000000,56319.674479,2456319.674479,2456319.673900,2456319.679346,2456319.680111,1.015427,79.985400,-20.000000,100.000000,6.509110,29.672297,20.472245,18.000000,32.000000,48.000000,0.137502,0.088891,0.137917,0.747487,0.459734,0.057609,0.829704,0.986625,0.000192,0.000183,0.000212,0.000660,0.000426,0.000165,0.000502,0.000573,714.839002,485.941431,651.231312,1133.274259,1079.754241,348.186210,1652.443642,1723.156269,8747374.458825,3935.007441,2399.732143,2016.029905,2400.232143,2080.470095,6.509098,29.672286,1202783.236347,1017.876020,1593.223379,754.936974,5409.000000,1181.659861,1018.625920,3371.000000,21.058622,18.160972,18.147429,18.174516,46.187337,0.998704,2430.789368,2346.033698,2431.289368,1750.466302,6.508844,29.707553,714087.309125,1432.927662,498.341492,3791.000000,701.546451,1015.853333,20.881025,18.011341,17.973644,18.049039,48.929980,0.999063,2744.246287,2696.577394,2744.746287,1399.922606,6.506274,29.745008,1060196.281900,1549.674709,684.141179,5291.000000,1041.577030,1017.110885,19.990752,17.639271,17.626463,17.652080,46.866397,0.999502,2161.870685,1601.207481,2162.370685,2495.292519,6.511050,29.627974,3741685.584660,2257.755237,1657.259177,14189.000000,3675.973804,1028.294374,21.357996,18.219206,18.240630,18.197781,43.135350,0.998693,2963.250880,989.582990,2963.750880,3106.917010,6.504505,29.562537,2754930.762377,2026.012606,1359.779675,11744.000000,2706.548449,1026.510461,20.040168,17.435395,17.476722,17.394067,42.963352,0.995546,1204.513273,2257.795863,1205.013273,1838.704137,6.518904,29.697951,476474.520763,1351.785627,352.477872,2892.000000,468.106637,1020.371125,20.490963,17.826292,17.712041,17.940543,52.733501,0.997690,1158.692737,3179.406178,1159.192737,917.093822,6.519310,29.796392,7257730.354659,2937.891002,2470.387891,32277.000000,7130.269516,1034.459492,18.840834,17.057357,17.124277,16.990437,42.099577,0.993973,1891.051620,1262.592834,1891.551620,2833.907166,6.513272,29.591806,8630374.746772,3164.162638,2727.538289,31023.000000,8478.807418,1042.419460,21.117603,18.022676,18.071585,17.973766,40.438293,0.998828
118,WASP-12b_00157_clean.fits,118.000000,0.000000,56319.675858,2456319.675858,2456319.675280,2456319.680726,2456319.681490,1.016094,79.774051,-20.010000,100.000000,6.509110,29.672297,20.234797,18.000000,32.000000,48.000000,0.137471,0.089129,0.138068,0.745090,0.461006,0.057466,0.827318,0.986210,0.000204,0.000196,0.000225,0.000691,0.000448,0.000178,0.000523,0.000597,674.086794,454.337661,613.436183,1078.750270,1029.909864,323.046847,1583.084424,1652.127838,8483415.949688,4020.107126,2398.426155,2015.653916,2398.926155,2080.846084,6.509098,29.672296,1166227.517193,1017.876020,1639.442729,711.356058,5052.000000,1145.746137,1160.472269,3471.000000,20.825280,18.164291,18.191240,18.137343,38.556567,0.999823,2429.450882,2345.707458,2429.950882,1750.792542,6.508844,29.707572,694241.537527,1491.361565,465.508535,3536.000000,682.049212,1159.386026,20.472366,18.053771,18.109104,17.998438,36.813021,0.999527,2742.905061,2696.236594,2743.405061,1400.263406,6.506274,29.745030,1029191.896797,1598.585757,643.814004,4907.000000,1011.117147,1159.078166,19.822271,17.648766,17.738456,17.559077,11.868320,0.999877,2160.496704,1600.949632,2160.996704,2495.550368,6.511050,29.627994,3622110.214560,2274.846310,1592.243923,12942.000000,3558.498426,1169.627316,21.184900,18.148529,18.233041,18.064018,32.364232,0.999524,2961.876666,989.233183,2962.376666,3107.266817,6.504505,29.562538,2676857.140611,2053.516161,1303.548125,10593.000000,2629.845962,1165.363903,19.750334,17.415619,17.560368,17.270870,34.994091,0.997641,1203.145064,2257.452014,1203.645064,1839.047986,6.518904,29.697963,461015.160194,1410.592503,326.823770,2867.000000,452.918775,1163.370106,20.206787,17.795903,17.781485,17.810322,46.663245,0.999220,1157.308207,3179.167615,1157.808207,917.332385,6.519310,29.796435,7018483.321577,2931.481311,2394.176383,29143.000000,6895.224158,1184.834986,18.713598,17.065034,17.148823,16.981244,39.623829,0.997230,1889.763463,1262.284490,1890.263463,2834.215510,6.513271,29.591820,8366428.066073,3150.526613,2655.564956,28600.000000,8219.496190,1184.530395,20.902841,17.977077,18.118313,17.835841,21.879628,0.999527
119,WASP-12b_00158_clean.fits,119.000000,0.000000,56319.677237,2456319.677237,2456319.676659,2456319.682105,2456319.682869,1.016814,79.550791,-20.020000,100.000000,6.509110,29.672297,20.484216,18.000000,32.000000,48.000000,0.137285,0.089214,0.138245,0.746240,0.459598,0.057550,0.829511,0.986748,0.000193,0.000183,0.000212,0.000659,0.000426,0.000165,0.000502,0.000573,712.260076,486.853180,652.189294,1132.872189,1079.676593,347.885292,1652.612317,1723.421648,8761263.939791,3942.308215,2399.242257,2014.325933,2399.742257,2082.174067,6.509098,29.672288,1202793.253997,1017.876020,1599.620491,751.924135,5242.000000,1181.669703,1026.407256,3432.000000,21.083071,18.209194,18.276514,18.141873,351.964487,0.999941,2430.295816,2344.362089,2430.795816,1752.137911,6.508844,29.707561,717605.855265,1437.122103,499.335341,3626.000000,705.003204,1022.990173,20.893949,18.050250,18.110967,17.989532,358.947229,0.999955,2743.751610,2695.007207,2744.251610,1401.492793,6.506274,29.745030,1064093.817428,1552.764622,685.289839,5076.000000,1045.406117,1023.106340,20.131685,17.670852,17.775790,17.565915,336.042698,0.999686,2161.332434,1599.623075,2161.832434,2496.876925,6.511050,29.627987,3744048.990761,2262.164946,1655.073383,13642.000000,3678.295704,1033.926625,21.248108,18.218744,18.367179,18.070309,359.075471,0.999734,2962.673564,987.962550,2963.173564,3108.537450,6.504505,29.562536,2758745.307404,2028.593871,1359.929825,11207.000000,2710.296002,1033.954326,19.957432,17.460458,17.577452,17.343464,32.142942,0.999046,1203.989972,2256.224659,1204.489972,1840.275341,6.518905,29.697966,476769.968933,1353.814173,352.167955,2823.000000,468.396897,1027.749200,20.419634,17.756045,17.654785,17.857306,63.774724,0.999650,1158.204905,3177.864549,1158.704905,918.635451,6.519310,29.796423,7267560.685520,2940.228307,2471.767471,30533.000000,7139.927206,1041.475015,18.980058,17.073138,17.167365,16.978910,36.587797,0.998546,1890.643891,1260.966938,1891.143891,2835.533062,6.513271,29.591814,8645163.132338,3167.086225,2729.689853,29555.000000,8493.336089,1049.554487,21.159793,18.062509,18.236449,17.888569,352.518156,0.999603
120,WASP-12b_00159_clean.fits,120.000000,0.000000,56319.678617,2456319.678617,2456319.678038,2456319.683484,2456319.684248,1.017588,79.316372,-20.000000,100.000000,6.509110,29.672297,20.664604,18.000000,32.000000,48.000000,0.137597,0.088919,0.138574,0.746179,0.459851,0.057433,0.828383,0.985798,0.000193,0.000184,0.000213,0.000661,0.000427,0.000166,0.000503,0.000574,711.261068,483.748200,650.778382,1129.143779,1076.239908,346.237699,1646.816432,1717.890397,8722914.341817,3938.227111,2402.311243,2015.573895,2402.811243,2080.926105,6.509098,29.672295,1200249.305435,1017.876020,1598.122151,751.037275,5423.000000,1179.170431,1028.711821,3484.000000,21.416549,18.268276,18.233309,18.303244,50.579706,0.999609,2433.385139,2345.599992,2433.885139,1750.900008,6.508844,29.707568,712299.056098,1435.899055,496.064855,3812.000000,699.789603,1024.888697,20.830880,18.109808,18.060678,18.158938,53.385990,0.999646,2746.840160,2696.123078,2747.340160,1400.376922,6.506274,29.745024,1061648.707053,1552.339462,683.902415,5244.000000,1043.003948,1024.161532,20.241314,17.811145,17.832120,17.790170,38.583605,0.999888,2164.416228,1600.763342,2164.916228,2495.736658,6.511050,29.627983,3727484.662798,2259.193068,1649.918600,14371.000000,3662.022280,1037.437258,21.515352,18.288391,18.313651,18.263132,41.358550,0.999525,2965.814727,989.108271,2966.314727,3107.391729,6.504505,29.562536,2747705.946716,2026.537358,1355.862470,11517.000000,2699.450516,1034.290369,20.171379,17.531428,17.594080,17.468776,41.126392,0.997189,1207.061105,2257.363129,1207.561105,1839.136871,6.518904,29.697963,473775.969152,1351.762514,350.487578,2930.000000,465.455478,1028.983065,20.637837,17.915738,17.810103,18.021373,56.997120,0.999159,1161.226779,3179.008249,1161.726779,917.491751,6.519310,29.796429,7225911.591971,2934.255641,2462.604652,31199.000000,7099.009557,1045.514016,19.193588,17.212551,17.248580,17.176523,42.852560,0.996875,1893.729844,1262.098348,1894.229844,2834.401652,6.513271,29.591809,8599032.670366,3159.679050,2721.489283,31141.000000,8448.015773,1052.592997,21.309932,18.128485,18.188876,18.068094,33.953713,0.999686
121,WASP-12b_00160_clean.fits,121.000000,0.000000,56319.679996,2456319.679996,2456319.679417,2456319.684863,2456319.685627,1.018416,79.071501,-20.000000,100.000000,6.509110,29.672297,21.066333,18.000000,32.000000,48.000000,0.137299,0.088299,0.138112,0.746483,0.460889,0.057761,0.830482,0.988163,0.000196,0.000186,0.000216,0.000669,0.000433,0.000169,0.000510,0.000582,701.211416,475.240336,640.886747,1116.180774,1064.398585,342.127590,1629.568000,1699.215079,8571023.472078,3916.199972,2398.079713,2017.432315,2398.579713,2079.067685,6.509098,29.672294,1176797.100148,1017.876020,1589.766544,740.232649,4831.000000,1156.130096,1027.490129,3351.000000,21.833893,18.760662,18.850716,18.670608,36.702966,0.998870,2429.125667,2347.423149,2429.625667,1749.076851,6.508843,29.707563,695410.792765,1427.412062,487.182932,3354.000000,683.197933,1024.307475,21.432738,18.648858,18.722579,18.575137,37.547173,0.999055,2742.531953,2698.006297,2743.031953,1398.493703,6.506274,29.745026,1040108.963804,1544.946342,673.233067,4610.000000,1021.842487,1024.061084,20.734740,18.272206,18.359151,18.185261,32.723992,0.999475,2160.198267,1602.683675,2160.698267,2493.816325,6.511050,29.627986,3663432.176270,2242.284894,1633.794254,12269.000000,3599.094688,1037.422834,21.889313,18.780684,18.919997,18.641372,33.498586,0.998559,2961.557183,991.044437,2962.057183,3105.455563,6.504504,29.562538,2704033.764913,2014.450115,1342.318554,10002.000000,2656.545308,1033.571026,20.638841,18.051249,18.222380,17.880118,36.597999,0.995699,1202.883176,2259.237760,1203.383176,1837.262240,6.518903,29.697962,468037.774326,1351.446269,346.323628,2630.000000,459.818058,1026.958824,20.864689,18.438647,18.452579,18.424715,43.880387,0.998504,1156.978693,3180.924544,1157.478693,915.575456,6.519309,29.796430,7118078.818660,2915.892706,2441.131940,28117.000000,6993.070551,1045.393142,19.409874,17.758833,17.883616,17.634050,39.271923,0.994994,1889.465492,1264.004458,1889.965492,2832.495542,6.513270,29.591809,8469571.854428,3141.426982,2696.090631,27098.000000,8320.828559,1054.121158,21.726576,18.628562,18.793200,18.463924,29.170510,0.998866
122,WASP-12b_00161_clean.fits,122.000000,0.000000,56319.681375,2456319.681375,2456319.680796,2456319.686242,2456319.687006,1.019298,78.816885,-20.000000,100.000000,6.509110,29.672297,21.272311,18.000000,32.000000,48.000000,0.137917,0.088787,0.138276,0.744966,0.460954,0.057682,0.831035,0.987146,0.000195,0.000186,0.000215,0.000665,0.000431,0.000168,0.000508,0.000579,706.723777,478.498921,644.219317,1120.505198,1068.566350,344.367131,1636.542905,1705.746790,8629835.948673,3927.213455,2402.346870,2016.339403,2402.846870,2080.160597,6.509098,29.672293,1190203.844380,1017.876020,1594.640453,746.377556,4723.000000,1169.301390,1030.025363,3438.000000,21.865171,18.698119,18.690001,18.706238,310.338084,0.999971,2433.355007,2346.434780,2433.855007,1750.065220,6.508844,29.707574,703735.807319,1434.448673,490.596715,3250.000000,691.376743,1028.230681,21.683360,18.583754,18.571426,18.596082,300.920474,0.999992,2746.843765,2696.898090,2747.343765,1399.601910,6.506274,29.745024,1048338.871662,1548.899205,676.828336,4618.000000,1029.927861,1028.361951,21.012925,18.244140,18.197686,18.290593,306.061676,0.999725,2164.428891,1601.608747,2164.928891,2494.891253,6.511050,29.627988,3684275.209568,2249.473120,1637.839180,12141.000000,3619.571675,1042.418415,22.037249,18.746357,18.776944,18.715770,336.682144,0.999977,2965.803860,989.948557,2966.303860,3106.551443,6.504504,29.562540,2722848.675470,2020.791856,1347.416691,9684.000000,2675.029790,1037.629850,20.806868,18.044512,18.114110,17.974913,35.645794,0.999422,1207.120114,2258.172958,1207.620114,1838.327042,6.518904,29.697968,470637.384654,1350.016568,348.616007,2632.000000,462.372013,1030.754888,21.283264,18.397290,18.262473,18.532107,87.356683,0.999783,1161.278215,3179.749446,1161.778215,916.750554,6.519310,29.796430,7171696.079291,2924.458017,2452.316305,27701.000000,7045.746181,1049.377695,19.643654,17.665618,17.657545,17.673691,45.794568,0.998914,1893.733712,1262.970507,1894.233712,2833.529493,6.513271,29.591816,8518909.746324,3148.550976,2705.660417,26112.000000,8369.299975,1056.940954,21.845996,18.625122,18.703875,18.546369,340.187224,0.999879
